Geography,Year,Sex,Age,Prevalence Rate,Prevalent Cases,Population,Standard Error,Standard Score,Alberta Rate,Disease,State,Population At-Risk
Z3-CentralZone,2011,MALE,25to29,0.8913,153.0886511,17174.98979,0.07172,1.306,0.79769,Diabetes ,Alberta,0.0
Z3-CentralZone,2011,MALE,30to34,1.4365,228.6360374,15916.495819999998,0.09432,1.217,1.32165,Diabetes ,Alberta,0.0
Z3-CentralZone,2011,MALE,35to39,2.4121,354.77450419999997,14707.82351,0.12650999999999998,0.086,2.40122,Diabetes ,Alberta,0.0
Z3-CentralZone,2011,MALE,40to44,4.2213,613.8734238,14542.18373,0.16674,0.451,4.14619,Diabetes ,Alberta,0.0
Z3-CentralZone,2011,MALE,45to49,6.2802,1064.219379,16945.630419999998,0.18637,1.11,6.07325,Diabetes ,Alberta,0.0
Z3-CentralZone,2011,MALE,50to54,8.2772,1481.2036039999998,17894.99239,0.20598000000000002,-2.509,8.79401,Diabetes ,Alberta,0.0
Z3-CentralZone,2011,MALE,55to59,11.879000000000001,1784.723435,15024.171709999999,0.26396,-3.523,12.80884,Diabetes ,Alberta,0.0
Z3-CentralZone,2011,MALE,60to64,17.91,2116.2448,11815.67309,0.35275,-1.579,18.46731,Diabetes ,Alberta,0.0
Z3-CentralZone,2011,MALE,65to69,22.5,1980.2830989999998,8801.407665,0.44511000000000006,-2.366,23.55273,Diabetes ,Alberta,0.0
Z3-CentralZone,2011,MALE,70to74,25.583000000000002,1701.541439,6651.189109,0.53501,-3.467,27.43761,Diabetes ,Alberta,0.0
Z3-CentralZone,2011,MALE,75to79,26.005,1367.086059,5257.064448,0.605,-4.473,28.710990000000002,Diabetes ,Alberta,0.0
Z3-CentralZone,2011,MALE,80to84,26.055999999999997,984.2268937000001,3777.3497770000004,0.71419,-3.5239999999999996,28.57273,Diabetes ,Alberta,0.0
Z3-CentralZone,2011,MALE,85+,23.469,666.3485815,2839.260137,0.7953600000000001,-2.4819999999999998,25.44313,Diabetes ,Alberta,0.0
Z3-CentralZone,2011,MALE,ALL,6.5014,14846.38281,228354.9789,0.05159,6.497000000000001,6.16622,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,00to19,0.3541,416.3449001,117586.9276,0.01732,2.485,0.31103000000000003,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,20to24,0.7537,247.4122381,32824.19767,0.04774,2.5660000000000003,0.63127,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,25to29,0.9486,322.14410760000004,33959.24067,0.0526,2.576,0.81311,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,30to34,1.5406,487.1897244,31622.665289999997,0.06926,3.1919999999999997,1.31954,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,35to39,2.5339,738.0364538,29126.63797,0.09208,1.902,2.35875,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,40to44,4.1657,1192.012961,28615.122539999997,0.11812,1.578,3.97926,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,45to49,5.8552,1881.4625850000002,32133.16057,0.13097999999999999,0.629,5.77283,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,50to54,7.7010000000000005,2698.807342,35045.015510000005,0.14242,-2.123,8.00337,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,55to59,11.082,3396.0370000000003,30644.05053,0.17932,-3.397,11.69135,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,60to64,15.913,3822.167107,24019.60528,0.23601999999999998,-2.461,16.4935,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,65to69,19.755,3778.466386,19127.00384,0.28789000000000003,-3.2030000000000003,20.676779999999997,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,70to74,23.476,3337.859586,14217.90015,0.35546,-1.8459999999999999,24.13256,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,75to79,24.151999999999997,2697.389546,11168.19224,0.405,-4.198,25.85269,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,80to84,24.741,2110.042785,8528.399895999999,0.46726,-2.911,26.10174,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,85+,20.430999999999997,1727.4903379999998,8455.131658,0.43849,-5.818,22.98258,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,BOTH,ALL,6.3125,28852.863060000003,457073.2514,0.03597,11.042,5.91533,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,00to19,0.3286,188.5120562,57373.84691,0.02389,1.2890000000000001,0.29778000000000004,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,20to24,0.8491,133.5556095,15729.0641,0.07316,3.0410000000000004,0.62661,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,25to29,0.9667,158.3502237,16380.577309999999,0.07645,1.845,0.82563,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,30to34,1.6374,252.2258312,15403.63811,0.10226,2.8960000000000004,1.34135,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,35to39,2.5667,360.2740113,14036.444730000001,0.13348,2.225,2.26971,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,40to44,3.7834,533.5212868,14101.56164,0.16067,1.328,3.5701199999999997,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,45to49,5.3174,844.4042607000001,15880.12209,0.17806,1.013,5.13706,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,50to54,6.8581,1170.922576,17073.57974,0.19342,-0.6859999999999999,6.990710000000001,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,55to59,9.7355,1453.16229,14926.380969999998,0.24264000000000002,-1.932,10.2042,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,60to64,13.839,1659.8159349999999,11993.5683,0.31531,-1.455,14.297839999999999,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,65to69,16.811,1620.914783,9641.737319,0.38085,-1.764,17.48307,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,70to74,20.816,1527.94284,7340.350114,0.47386999999999996,0.5579999999999999,20.551479999999998,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,75to79,21.066,1227.4535939999998,5826.5707299999995,0.53422,-2.785,22.55454,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,80to84,22.555999999999997,1062.164625,4708.954989,0.60907,-1.7690000000000001,23.63341,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,85+,18.615,1029.542899,5530.650524000001,0.5233800000000001,-4.8660000000000005,21.1622,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,FEMALE,ALL,5.8522,13222.76282,225947.0476,0.04938,8.46,5.4343699999999995,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,00to19,0.3784,227.83284390000003,60213.08066,0.02502,2.19,0.32356999999999997,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,20to24,0.6659999999999999,113.8566287,17095.13356,0.06221,0.48700000000000004,0.6357,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,25to29,0.9318,163.79388390000003,17578.66336,0.07247,1.8019999999999998,0.80118,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,30to34,1.4487,234.9638932,16219.027180000001,0.09382,1.6,1.2985799999999998,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,35to39,2.5034,377.76244249999996,15090.19324,0.12718,0.475,2.44298,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,40to44,4.5371,658.4916738,14513.5609,0.17275,1.0070000000000001,4.363119999999999,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,45to49,6.3807,1037.058325,16253.038480000001,0.19171,0.061,6.36899,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,50to54,8.5017,1527.884767,17971.43577,0.20805,-2.187,8.95681,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,55to59,12.360999999999999,1942.874709,15717.66956,0.26253000000000004,-2.7910000000000004,13.093910000000001,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,60to64,17.980999999999998,2162.3511719999997,12026.036979999999,0.35019,-1.9140000000000001,18.6508,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,65to69,22.746,2157.5516030000003,9485.266518999999,0.43041999999999997,-2.838,23.967879999999997,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,70to74,26.316,1809.916747,6877.550040000001,0.53098,-3.293,28.0648,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,75to79,27.519000000000002,1469.935952,5341.621514,0.61107,-3.5989999999999998,29.71762,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,80to84,27.435,1047.87816,3819.444907,0.72197,-2.6660000000000004,29.35994,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,85+,23.866,697.9474389999999,2924.481134,0.78823,-3.39,26.53756,Diabetes ,Alberta,0.0
Z3-CentralZone,2012,MALE,ALL,6.7626,15630.10024,231126.2038,0.05223,7.2589999999999995,6.3834599999999995,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,00to19,0.3575,422.7613473999999,118257.8978,0.01736,2.469,0.31464000000000003,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,20to24,0.7242,238.78482169999998,32973.92805,0.046689999999999995,2.085,0.62679,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,25to29,0.9794,337.26449510000003,34436.445869999996,0.053070000000000006,3.175,0.81088,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,30to34,1.4769999999999999,485.87502209999997,32895.20892,0.06651,2.28,1.32541,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,35to39,2.4942,745.6624877,29896.166739999997,0.09018999999999999,1.632,2.34694,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,40to44,4.1553,1199.218029,28859.757380000003,0.11747,0.8109999999999999,4.06001,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,45to49,6.1036,1882.711444,30846.028919999997,0.13631,0.546,6.02917,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,50to54,8.0324,2825.498294,35176.23542,0.14492,-1.273,8.21689,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,55to59,11.265999999999998,3597.870138,31934.9999,0.17693,-2.9330000000000003,11.785169999999999,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,60to64,15.749,3917.5317270000005,24874.84861,0.23096,-3.3960000000000004,16.53332,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,65to69,20.203,4048.1667020000004,20037.83279,0.28364,-2.235,20.83662,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,70to74,23.934,3549.362896,14829.92213,0.35036999999999996,-2.004,24.635820000000002,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,75to79,24.552,2786.2212670000004,11348.4196,0.40401,-4.552,26.3906,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,80to84,25.162,2173.390191,8637.663949,0.46691000000000005,-2.96,26.5438,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,85+,21.545,1857.8644579999998,8623.377778,0.44273,-5.3260000000000005,23.90256,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,BOTH,ALL,6.4854,30068.18332,463628.7338,0.03617,11.89,6.05538,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,00to19,0.3142,181.3359644,57718.56754,0.02329,0.657,0.29886999999999997,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,20to24,0.8122,126.6939253,15598.19929,0.07187,2.334,0.64451,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,25to29,0.9077,150.2446978,16552.84236,0.07371,1.219,0.81777,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,30to34,1.6447,263.4754085,16019.890159999999,0.10049,3.015,1.3417,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,35to39,2.5398,366.2792144,14421.55249,0.13101,2.286,2.24037,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,40to44,3.8967,550.194806,14119.619169999998,0.16286,1.4480000000000002,3.6607800000000004,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,45to49,5.3636,819.6174129999999,15281.18277,0.18225,0.467,5.278519999999999,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,50to54,7.1011,1225.874594,17263.178519999998,0.19548,-0.12300000000000001,7.12513,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,55to59,10.064,1565.335288,15553.27325,0.24124,-0.987,10.302430000000001,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,60to64,13.755,1704.6957940000002,12393.0425,0.30939,-1.9,14.343010000000001,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,65to69,17.301,1748.253973,10104.72665,0.37629,-0.89,17.63641,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,70to74,20.608,1570.684343,7621.892585,0.46331000000000006,-0.516,20.84639,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,75to79,21.669,1279.955675,5906.8449359999995,0.53605,-2.364,22.936139999999998,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,80to84,23.148000000000003,1089.641516,4707.225983,0.6147600000000001,-1.185,23.87673,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,85+,19.227,1073.813032,5584.9884409999995,0.52732,-5.276,22.00875,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,FEMALE,ALL,5.9936,13716.095640000001,228847.0267,0.04962,9.062000000000001,5.5439099999999994,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,00to19,0.3988,241.425383,60539.33022,0.02561,2.7030000000000003,0.32955,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,20to24,0.6451,112.0908963,17375.728759999998,0.06072999999999999,0.574,0.61023,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,25to29,1.0458,187.01979719999997,17883.60351,0.07607,3.174,0.80435,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,30to34,1.3179,222.39961359999998,16875.31876,0.08778999999999999,0.09300000000000001,1.30974,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,35to39,2.4516,379.3832733,15474.61425,0.12432,0.03,2.44788,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,40to44,4.4031,649.0232227000001,14740.13821,0.16899,-0.18,4.43352,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,45to49,6.8301,1063.094031,15564.84615,0.2022,0.48,6.73307,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,50to54,8.9299,1599.6237,17913.05691,0.21306999999999998,-1.518,9.25335,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,55to59,12.407,2032.53485,16381.72665,0.25756999999999997,-3.016,13.18405,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,60to64,17.727999999999998,2212.835933,12481.80611,0.34184000000000003,-2.787,18.68115,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,65to69,23.154,2299.91273,9933.106141,0.42323,-2.29,24.1232,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,70to74,27.451,1978.6785530000002,7208.029548,0.52564,-2.475,28.75184,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,75to79,27.680999999999997,1506.265592,5441.57466,0.60653,-4.513999999999999,30.41835,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,80to84,27.573,1083.748675,3930.4379659999995,0.71281,-3.4419999999999997,30.026909999999997,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,85+,25.805,784.0514262999999,3038.389337,0.79381,-2.121,27.488840000000003,Diabetes ,Alberta,0.0
Z3-CentralZone,2013,MALE,ALL,6.9648,16352.08768,234781.7072,0.05252999999999999,7.854,6.552169999999999,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,00to19,0.3721,441.81727429999995,118730.5142,0.017669999999999998,3.115,0.31706999999999996,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,20to24,0.7481,248.1311644,33169.20143,0.047310000000000005,2.126,0.6475,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,25to29,0.9567,331.9773153,34701.47535,0.05225,2.832,0.8087,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,30to34,1.4161,480.00090470000004,33895.53588,0.06418,1.214,1.33818,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,35to39,2.5834,793.0752745,30699.34628,0.09054,1.89,2.41228,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,40to44,4.1957,1222.130484,29128.492589999998,0.11747,0.389,4.14998,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,45to49,6.2469,1843.718466,29513.944260000004,0.14087,-0.466,6.3125599999999995,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,50to54,8.3688,2937.860262,35104.74871,0.1478,-0.845,8.49371,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,55to59,11.468,3731.0638240000003,32534.75595,0.17665,-2.633,11.933110000000001,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,60to64,15.618,4059.5965770000003,25993.16329,0.22516999999999998,-4.626,16.659570000000002,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,65to69,20.772,4353.074366,20956.18577,0.28024,-1.9069999999999998,21.3067,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,70to74,24.046,3680.6836659999994,15306.57137,0.34543,-2.5860000000000003,24.93956,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,75to79,25.22,2915.475046,11560.39294,0.4039,-4.494,27.03446,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,80to84,25.552,2238.4319100000002,8760.431873,0.46598999999999996,-3.2119999999999997,27.04815,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,85+,23.074,2034.350153,8816.602544,0.44869,-3.972,24.856189999999998,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,BOTH,ALL,6.678,31311.38669,468871.3624,0.03646,12.479000000000001,6.22306,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,00to19,0.3344,193.5543759,57880.36901,0.024,1.5030000000000001,0.29833000000000004,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,20to24,0.8340000000000001,130.4174854,15636.77468,0.07272999999999999,2.083,0.6825399999999999,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,25to29,0.8547,141.89984330000001,16602.33741,0.07144,0.609,0.81121,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,30to34,1.5639,258.8070102,16549.233480000003,0.09645,2.224,1.34932,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,35to39,2.4956,371.76124480000004,14896.69636,0.12780999999999998,1.63,2.28724,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,40to44,4.0065,568.8601978999999,14198.42641,0.16458,1.95,3.68548,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,45to49,5.4718,801.5460634,14648.569980000002,0.18791,-0.009000000000000001,5.47355,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,50to54,7.146,1242.383994,17385.63942,0.19535999999999998,-0.5379999999999999,7.25122,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,55to59,10.34,1640.2511279999999,15862.43982,0.24176,-0.327,10.41948,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,60to64,13.565999999999999,1759.4016789999998,12969.62879,0.30068,-2.7569999999999997,14.39465,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,65to69,17.822,1883.217925,10566.63345,0.3723,-0.84,18.13489,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,70to74,20.521,1614.481284,7867.499598,0.45531000000000005,-1.4569999999999999,21.1844,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,75to79,22.763,1377.656869,6052.0976,0.53898,-1.178,23.39813,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,80to84,23.704,1125.945071,4749.966654999999,0.61705,-1.037,24.34385,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,85+,20.791,1176.005758,5656.378675999999,0.5395800000000001,-3.71,22.79251,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,FEMALE,ALL,6.1705,14286.18993,231522.6913,0.05001,9.889,5.67601,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,00to19,0.408,248.26289849999998,60850.145189999996,0.02584,2.83,0.33485,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,20to24,0.6714,117.713679,17532.42675,0.06167,0.9079999999999999,0.61541,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,25to29,1.0502,190.077472,18099.13794,0.07577,3.218,0.80635,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,30to34,1.2752,221.19389449999997,17346.30241,0.08519,-0.614,1.32746,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,35to39,2.6661,421.3140298,15802.649919999998,0.12815,1.048,2.5318,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,40to44,4.3755,653.2702857999999,14930.066180000002,0.16741,-1.247,4.58421,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,45to49,7.0107,1042.172402,14865.374280000002,0.20942,-0.45,7.1049,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,50to54,9.5686,1695.4762690000002,17719.10928,0.22099000000000002,-0.501,9.679310000000001,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,55to59,12.540999999999999,2090.812696,16672.316130000003,0.25649,-3.222,13.36711,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,60to64,17.662,2300.194898,13023.5345,0.33416,-3.638,18.877589999999998,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,65to69,23.773000000000003,2469.8564420000002,10389.55232,0.41763,-1.91,24.57026,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,70to74,27.775,2066.202382,7439.071767,0.5192899999999999,-2.324,28.98204,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,75to79,27.918000000000003,1537.8181769999999,5508.295341,0.60443,-5.539,31.2661,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,80to84,27.74,1112.4868390000001,4010.4652189999997,0.70697,-3.937,30.52328,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,85+,27.160999999999998,858.3443947000001,3160.223867,0.79122,-1.89,28.656579999999998,Diabetes ,Alberta,0.0
Z3-CentralZone,2014,MALE,ALL,7.1731,17025.19676,237348.6711,0.05297,7.9079999999999995,6.7541899999999995,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,00to19,0.3632,432.9450833000001,119192.0699,0.01743,2.571,0.31843,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,20to24,0.7724,250.33389810000003,32410.64438,0.04863,2.075,0.67148,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,25to29,0.9993,345.9409721,34618.08583,0.05346,2.991,0.83941,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,30to34,1.5549,534.689019,34387.23607,0.06672,2.307,1.401,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,35to39,2.6585,831.7040804,31284.833539999996,0.09095,1.867,2.48866,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,40to44,4.4022,1280.804576,29094.504210000003,0.12027,0.767,4.30996,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,45to49,6.5523,1883.5584039999999,28746.62098,0.14594000000000001,-0.853,6.676710000000001,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,50to54,8.7929,3013.5745190000002,34272.8548,0.15297,-0.6409999999999999,8.890880000000001,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,55to59,11.714,3884.2457259999996,33159.40147,0.1766,-2.984,12.2408,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,60to64,15.54,4217.7604630000005,27141.89935,0.2199,-5.231,16.68988,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,65to69,21.2,4653.486371,21950.8669,0.27587,-2.023,21.75751,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,70to74,24.017,3797.833161,15813.323,0.33971,-3.609,25.2428,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,75to79,26.253,3086.5968329999996,11757.22418,0.4058,-3.033,27.483629999999998,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,80to84,25.506999999999998,2246.718171,8808.329792,0.46445,-4.676,27.678590000000003,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,85+,24.005,2146.274277,8940.829415,0.45171000000000006,-3.0469999999999997,25.38146,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,BOTH,ALL,6.9143,32606.46555,471578.7238,0.03694,12.745,6.44347,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,FEMALE,00to19,0.3303,192.151259,58167.50238,0.023790000000000002,1.12,0.30369,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,FEMALE,20to24,0.8043,123.1950426,15317.873119999998,0.07217,1.4380000000000002,0.7004600000000001,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,FEMALE,25to29,0.9925,163.2905035,16452.04737,0.07728,1.446,0.88076,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,FEMALE,30to34,1.6801,282.6285151,16822.00575,0.09909,2.862,1.39647,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,FEMALE,35to39,2.5575,393.15718039999996,15372.96209,0.12732000000000002,1.969,2.30677,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,FEMALE,40to44,4.0916,576.7966223999999,14097.21123,0.16684000000000002,1.453,3.84911,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,FEMALE,45to49,5.6665,808.7258756,14272.113580000001,0.19353,-0.10800000000000001,5.6874199999999995,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,FEMALE,50to54,7.6094,1306.250018,17166.19562,0.20237,0.064,7.596439999999999,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,FEMALE,55to59,10.062000000000001,1632.8155470000002,16227.353000000001,0.23615,-2.06,10.54866,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,FEMALE,60to64,13.564,1843.0901440000002,13588.01849,0.29374,-2.945,14.42906,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,FEMALE,65to69,18.284000000000002,2010.957098,10998.209640000001,0.36858,-0.941,18.63121,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,FEMALE,70to74,20.258,1650.1995259999999,8145.916481,0.44532,-2.755,21.48477,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,FEMALE,75to79,23.394000000000002,1442.513853,6166.254962,0.5391,-0.769,23.808510000000002,Diabetes ,Alberta,0.0
Z3-CentralZone,2015,FEMALE,80to84,23.406999999999996,1115.027493,4763.631165,0.61348,-2.116,24.70492,Diabetes ,Alberta,0.0
